"Date","Date_original","TIMESTAMP_DAY","Year","AirT","DATE","RH","VP","VP_long_term","VPD","VPD_VPlongterm","VPD_data.range","precip","NetRad","Eto","Extra_date","Month","DOY","TA_Svgt","Model.P..Richards.growth.model..4P.","Mechanistic.Growth.Model..3P.","Week","DOY_cont","ETo_mm","Ta_1_1_1","RH_1_1_1","ETo_mm_pred.VPD","ETo_mm_pred_AirT","ETo_mm.combined"
2018-12-30,"30-Dec","12/30/2018",2018,-5.826018583,"12/30/2018",82.35508625,0.6473651195,2.8,0.0696784804,0.0809930467,"Good",0.305953,-0.1,0.0080224159,"12/29/2018 12:00 AM",12,364,-1.565515875,0.00072602,0.14848223,52,1095,0.00802241590804398,-279.648892,3953.04414,0.181488686262185,0,0.181488686262185
2018-12-31,"31-Dec","12/31/2018",2018,-5.070402208,"12/31/2018",90.864035833,0.6857686833,3.9,0.0382174645,0.0584102627,"Good",6.99219,0,0,"12/30/2018 12:00 AM",12,365,-5.826018583,0.00068922,0.06031685,53,1096,0.00227271202101453,-243.379306,4361.47372,0.0865179551124486,0,0.0865179551124486
2019-01-01,"","01/01/2019",2019,-2.983481085,"",87.585779362,0.8025350431,NA,0.0607733673,NA,"",0.210269,NA,0,"",1,1,NA,0.00071543,0.12380762,1,NA,NA,NA,NA,0.155031882126604,0.014216274483131,0.155031882126604
2019-01-02,"","01/02/2019",2019,-9.259676458,"",78.424181458,0.4958218193,NA,0.0652563458,NA,"",0.233835,NA,0,"",1,2,NA,0.00072074,0.13625668,1,1098,0.00862146397012736,-444.46447,3764.36071,0.16839207105425,0,0.16839207105425
2019-01-03,"","01/03/2019",2019,-8.103220708,"",87.116736667,0.5429036808,NA,0.0426656636,NA,"",2.735554,NA,0,"",1,3,NA,0.00069432,0.07295134,1,1099,0.00307059793992094,-388.954594,4181.60336,0.100201978974724,0,0.100201978974724
2019-01-04,"","01/04/2019",2019,-0.115057771,"",90.086448542,0.9916541548,NA,0.0599679684,NA,"",0.951689,NA,0,"",1,4,NA,0.00071448,0.12156514,1,1100,0.0079570896083872,-5.522773,4324.14953,0.152622693130979,0.166686146365018,0.152622693130979
2019-01-05,"","01/05/2019",2019,-4.337116958,"",90.34967375,0.7249549609,NA,0.0426759165,NA,"",0.656486,NA,0,"",1,5,NA,0.00069434,0.0729804,1,1101,0.0092932016212551,-208.181614,4336.78434,0.100233421282306,0,0.100233421282306
2019-01-06,"","01/06/2019",2019,-0.886029854,"",93.139370625,0.9373022992,NA,0.0392259505,NA,"",0.361808,NA,0,"",1,6,NA,0.00069038,0.06318624,1,1102,0.00625437303844883,-42.529433,4470.68979,0.0896278734385891,0.124546385952944,0.0896278734385891
2019-01-07,"","01/07/2019",2019,-1.59721925,"",84.9867025,0.8895192179,NA,0.0814631616,NA,"",0.368495,NA,0,"",1,7,NA,0.00074024,0.18079969,1,1103,0.00494300946886341,-76.666524,4079.36172,0.215995203307562,0.0864391023365165,0.215995203307562
2019-01-08,"","01/08/2019",2019,-4.906533479,"",85.442951458,0.6943588945,NA,0.0616576784,NA,"",0.173409,NA,0.0070355122,"",1,8,NA,0.00071648,0.12626774,2,1104,0.00703551217652727,-235.513607,4101.26167,0.157673980815983,0,0.157673980815983
2019-01-09,"","01/09/2019",2019,-6.198719292,"",84.680365208,0.6291352165,NA,0.0587925427,NA,"",0.06023,NA,0.0140310346,"",1,9,NA,0.00071309,0.11828914,2,1105,0.0140310345899609,-297.538526,4064.65753,0.14910174350936,0,0.14910174350936
2019-01-10,"","01/10/2019",2019,-5.354808771,"",93.673820833,0.671083204,NA,0.0258968948,NA,"",0.112762,NA,0.0041601397,"",1,10,NA,0.00067527,0.02502714,2,1106,0.0041601396614835,-257.030821,4496.3434,0.0481662410878699,0,0.0481662410878699
2019-01-11,"","01/11/2019",2019,0.1935039375,"",68.145735417,1.0141761471,NA,0.1970655955,NA,"",0.384967,NA,0.0164872643,"",1,11,NA,0.00089332,0.47842084,2,1107,0.0164872642986266,9.288189,3270.9953,0.525830417479123,0.183797102509859,0.525830417479123
2019-01-12,"","01/12/2019",2019,-4.014882521,"",70.344562917,0.7427936438,NA,0.134370008,NA,"",0,NA,0.0143644066,"",1,12,NA,0.00080716,0.32128525,2,1108,0.0143644066448793,-192.714361,3376.53902,0.364055765980895,0,0.364055765980895
2019-01-13,"","01/13/2019",2019,-7.413582083,"",88.19639625,0.5728330391,NA,0.0412451147,NA,"",4.923391,NA,0.007162314,"",1,13,NA,0.00069269,0.06892257,2,1109,0.00716231400686672,-355.85194,4233.42702,0.0958412330086328,0,0.0958412330086328
2019-01-14,"","01/14/2019",2019,-7.978246583,"",87.057191875,0.5482220477,NA,0.0432827499,NA,"",7.596867,NA,0.002567361,"",1,14,NA,0.00069503,0.07469965,2,1110,0.00256736101374256,-382.955836,4178.74521,0.102093574755728,0,0.102093574755728
2019-01-15,"","01/15/2019",2019,-12.0256964,"",84.233352083,0.397606751,NA,0.0382404465,NA,"",0.551176,NA,0.0127695524,"",1,15,NA,0.00068925,0.06038227,3,1111,0.012769552391953,-577.233427,4043.2009,0.0865888749573964,0,0.0865888749573964
2019-01-16,"","01/16/2019",2019,-15.77683271,"",82.035262292,0.2921530106,NA,0.0320155585,NA,"",0.399543,NA,0.013574346,"",1,16,NA,0.00068217,0.04260713,3,1112,0.0135743459852709,-757.28797,3937.69259,0.067295580850406,0,0.067295580850406
2019-01-17,"","01/17/2019",2019,-20.53194188,"",76.667559375,0.1946630391,NA,0.0277059792,NA,"",0.521791,NA,0.0063843864,"",1,17,NA,0.0006773,0.03023616,3,1113,0.00638438637261467,-985.53321,3680.04285,0.053839293008424,0,0.053839293008424
2019-01-18,"","01/18/2019",2019,-14.58998704,"",83.448410625,0.3224376359,NA,0.0325548176,NA,"",0.545323,NA,0.0219406238,"",1,18,NA,0.00068278,0.04415136,3,1114,0.0219406238089157,-700.319378,4005.52371,0.0689736382997233,0,0.0689736382997233
2019-01-19,"","01/19/2019",2019,-10.46235508,"",83.218565625,0.4507414549,NA,0.0461409377,NA,"",0.536399,NA,0.0060029364,"",1,19,NA,0.00069833,0.08278334,3,1115,0.00600293641190292,-502.193044,3994.49115,0.11083359499267,0,0.11083359499267
2019-01-20,"","01/20/2019",2019,-14.09488104,"",80.350189583,0.3358770015,NA,0.0402595084,NA,"",0.422127,NA,0.0174379674,"",1,20,NA,0.00069156,0.06612397,3,1116,0.0174379674144918,-676.55429,3856.8091,0.0928105350634185,0,0.0928105350634185
2019-01-21,"","01/21/2019",2019,-14.81946889,"",80.413458889,0.3163726835,NA,0.0377995441,NA,"",0.330576,NA,0.0141135432,"",1,21,NA,0.00068875,0.05912691,3,1117,0,-266.75044,1447.44226,0.0852279003514271,0,0.0852279003514271
2019-01-22,"","01/22/2019",2019,-14.74942511,"",83.307803617,0.3182129892,NA,0.0324012096,NA,"",0.691101,NA,0.0134168698,"",1,22,NA,0.0006826,0.04371157,4,NA,NA,NA,NA,0.0684957730776657,0,0.0684957730776657
2019-01-23,"","01/23/2019",2019,-16.62204958,"",81.038875833,0.2721597911,NA,0.0314787791,NA,"",0.515389,NA,0.0047236998,"",1,23,NA,0.00068156,0.04106917,4,1119,0.00472369983075885,-797.85838,3889.86604,0.065623975673212,0,0.065623975673212
2019-01-24,"","01/24/2019",2019,-12.86595271,"",85.395033958,0.3714170113,NA,0.0330896503,NA,"",0.269245,NA,0.0094742866,"",1,24,NA,0.00068339,0.04568209,4,1120,0.00947428655740562,-617.56573,4098.96163,0.0706366655460272,0,0.0706366655460272
2019-01-25,"","01/25/2019",2019,-12.70826354,"",85.593678333,0.3762115617,NA,0.0330609311,NA,"",1.555424,NA,0.0047216408,"",1,25,NA,0.00068335,0.04559992,4,1121,0.00472164077440994,-609.99665,4108.49656,0.0705473968442708,0,0.0705473968442708
2019-01-26,"","01/26/2019",2019,-16.84722604,"",80.722821667,0.267043637,NA,0.0314018717,NA,"",2.639861,NA,0.0120226532,"",1,26,NA,0.00068147,0.04084875,4,1122,0.0120226532440657,-808.66685,3874.69544,0.0653843720667636,0,0.0653843720667636
2019-01-27,"","01/27/2019",2019,-20.04978312,"",76.988791667,0.2030086364,NA,0.0284959916,NA,"",0.317914,NA,0.0169548272,"",1,27,NA,0.00067819,0.03250794,4,1123,0.0169548271578221,-962.38959,3695.462,0.0563121455198576,0,0.0563121455198576
2019-01-28,"","01/28/2019",2019,-14.84761792,"",82.943977708,0.3156357824,NA,0.0328392947,NA,"",0.943022,NA,0.0088742883,"",1,28,NA,0.0006831,0.04496566,4,1124,0.00887428834642824,-712.68566,3981.31093,0.0698583568893903,0,0.0698583568893903
2019-01-29,"","01/29/2019",2019,-13.87695958,"",84.057975208,0.3419489086,NA,0.0332532837,NA,"",1.586298,NA,0.012653904,"",1,29,NA,0.00068357,0.04615026,5,1125,0.0126539040063335,-666.09406,4034.78281,0.0711452230992873,0,0.0711452230992873
2019-01-30,"","01/30/2019",2019,-18.15578813,"",79.102576667,0.2389747043,NA,0.0304631289,NA,"",0.77418,NA,0.0216106123,"",1,30,NA,0.00068041,0.0381569,5,1126,0.021610612251223,-871.47783,3796.92368,0.0624576467856887,0,0.0624576467856887
2019-01-31,"","01/31/2019",2019,-15.38419167,"",82.432678958,0.3018785226,NA,0.0323495012,NA,"",0.882127,NA,0.0123910363,"",1,31,NA,0.00068255,0.04356351,5,1127,0.0123910362591664,-738.4412,3956.76859,0.0683348881446336,0,0.0683348881446336
2019-02-01,"","02/01/2019",2019,-13.54981146,"",84.597867708,0.3512478551,NA,0.0330007922,NA,"",1.247094,NA,0.0125322012,"",2,32,NA,0.00068328,0.04542783,5,1128,0.0125322011653793,-650.39095,4060.69765,0.0703604537227067,0,0.0703604537227067
2019-02-02,"","02/02/2019",2019,-15.99891458,"",81.677147708,0.2867767804,NA,0.0320528684,NA,"",0.728236,NA,0.0143700136,"",2,33,NA,0.00068221,0.04271399,5,1129,0.0143700135615912,-767.9479,3920.50309,0.0674117221461433,0,0.0674117221461433
2019-02-03,"","02/03/2019",2019,-16.05239,"",79.6918725,0.2854954879,NA,0.0353670605,NA,"",3.375447,NA,0.0085299206,"",2,34,NA,0.00068597,0.05219107,5,1130,0.00852992059766777,-770.51472,3825.20988,0.0777041399604016,0,0.0777041399604016
2019-02-04,"","02/04/2019",2019,-16.59885083,"",78.342027917,0.2726918191,NA,0.036026306,NA,"",3.872922,NA,0.0152061723,"",2,35,NA,0.00068672,0.05407247,5,1131,0.0152061722602699,-796.74484,3760.41734,0.0797457528512041,0,0.0797457528512041
2019-02-05,"","02/05/2019",2019,-19.55695,"",74.10204,0.2118681435,NA,0.0334704115,NA,"",0.163951,NA,0.0338249,"",2,36,NA,0.00068382,0.04677137,6,1132,0.0338248999742818,-938.7336,3556.89792,0.071819855720794,0,0.071819855720794
2019-02-06,"","02/06/2019",2019,-13.31001231,"",83.06134875,0.3582063574,NA,0.0370119486,NA,"",0.399339,NA,0.0491065063,"",2,37,NA,0.00068785,0.05688306,6,1133,0.0491065063273941,-638.880591,3986.94474,0.0827946551688994,0,0.0827946551688994
2019-02-07,"","02/07/2019",2019,-10.47393092,"",88.16192625,0.4503258831,NA,0.0325190452,NA,"",3.711021,NA,0.0311627219,"",2,38,NA,0.00068274,0.04404895,6,1134,0.0311627219183679,-502.748684,4231.77246,0.0688623617397563,0,0.0688623617397563
2019-02-08,"","02/08/2019",2019,-7.966543729,"",91.037500208,0.5487224326,NA,0.0299993406,NA,"",4.727308,NA,0.0099767477,"",2,39,NA,0.00067989,0.03682606,6,1135,0.00997674767745109,-382.394099,4369.80001,0.0610102643088473,0,0.0610102643088473
2019-02-09,"","02/09/2019",2019,-9.169469625,"",89.65725,0.4993592439,NA,0.0315049617,NA,"",9.388482,NA,0.0228480137,"",2,40,NA,0.00068159,0.0411442,6,1136,0.0228480136669603,-440.134542,4303.548,0.0657055411759948,0,0.0657055411759948
2019-02-10,"","02/10/2019",2019,-6.560313458,"",92.522437292,0.6118853539,NA,0.0279100077,NA,"",5.274422,NA,0.0170638398,"",2,41,NA,0.00067753,0.03082304,6,1137,0.0170638397611856,-314.895046,4441.07699,0.0544781946862517,0,0.0544781946862517
2019-02-11,"","02/11/2019",2019,-6.564764771,"",86.351109375,0.6116756456,NA,0.0509270333,NA,"",0.425725,NA,0.0779492951,"",2,42,NA,0.00070388,0.09626802,6,1138,0.0779492950543691,-315.108709,4144.85325,0.125390521942345,0,0.125390521942345
2019-02-12,"","02/12/2019",2019,-6.427866688,"",81.639569375,0.6181543933,NA,0.0692324432,NA,"",0.562035,NA,0.0874606316,"",2,43,NA,0.00072548,0.14725156,7,1139,0.0874606315932722,-308.537601,3918.69933,0.180171389697682,0,0.180171389697682
2019-02-13,"","02/13/2019",2019,-3.602796292,"",93.800618542,0.7661726507,NA,0.0289737588,NA,"",3.676188,NA,0.0529733621,"",2,44,NA,0.00067873,0.03388095,7,1140,0.0529733621245535,-172.934222,4502.42969,0.0578062933152104,0,0.0578062933152104
2019-02-14,"","02/14/2019",2019,0.4482680625,"",87.020104583,1.0331110382,NA,0.0817990067,NA,"",1.959823,NA,0.0353833755,"",2,45,NA,0.00074065,0.18171511,7,1141,0.0353833754681167,21.516867,4176.96502,0.21697023072916,0.198031856238289,0.21697023072916
2019-02-15,"","02/15/2019",2019,2.777167,"",68.853874583,1.2212223003,NA,0.2320216918,NA,"",0.225687,NA,0.120143595,"",2,46,NA,0.00094478,0.56184785,7,1142,0.120143594968792,133.304016,3304.98598,0.610025274617579,0.332765114359474,0.610025274617579
2019-02-16,"","02/16/2019",2019,2.3605144375,"",65.258361875,1.1854995779,NA,0.2512358037,NA,"",0.177271,NA,0.1087736679,"",2,47,NA,0.00097416,0.60647773,7,1143,0.108773667906759,113.304693,3132.40137,0.654571794428421,0.30803856385067,0.654571794428421
2019-02-17,"","02/17/2019",2019,-1.812070646,"",59.388304583,0.8755143481,NA,0.2168923444,NA,"",0.080894,NA,0.150402113,"",2,48,NA,0.00092219,0.52609747,7,1144,0.150402112976614,-86.979391,2850.63862,0.57409222975671,0.075069029020136,0.57409222975671
2019-02-18,"","02/18/2019",2019,-2.275112667,"",94.55185875,0.8459930703,NA,0.0281154474,NA,"",1.994701,NA,0.0295935981,"",2,49,NA,0.00067776,0.03141386,7,1145,0.0295935981269598,-109.205408,4538.48922,0.0551213302856967,0.0507861149119473,0.0551213302856967
2019-02-19,"","02/19/2019",2019,-1.379878208,"",90.847984375,0.9038877257,NA,0.050461607,NA,"",0.194086,NA,0.0959154556,"",2,50,NA,0.00070334,0.09495952,8,1146,0.0959154556016901,-66.234154,4360.70325,0.123979222071878,0.098007765683658,0.123979222071878
2019-02-20,"","02/20/2019",2019,-8.77597175,"",58.843024792,0.515053814,NA,0.129308148,NA,"",0.331495,NA,0.1355576083,"",2,51,NA,0.00080054,0.30816355,8,1147,0.135557608275437,-421.246644,2824.46519,0.350361747171065,0,0.350361747171065
2019-02-21,"","02/21/2019",2019,-10.79118213,"",51.826484583,0.4390684009,NA,0.1290239571,NA,"",1.012006,NA,0.130783797,"",2,52,NA,0.00080017,0.30742488,8,1148,0.130783797001722,-517.976742,2487.67126,0.349590022750204,0,0.349590022750204
2019-02-22,"","02/22/2019",2019,-7.113817271,"",78.49201625,0.5862928352,NA,0.0769208583,NA,"",0.769495,NA,0.0776475284,"",2,53,NA,0.00073473,0.16838829,8,1149,0.0776475283981864,-341.463229,3767.61678,0.202762638749893,0,0.202762638749893
2019-02-23,"","02/23/2019",2019,5.1721979167,"",79.63873625,1.4456036396,NA,0.1795493336,NA,"",0,NA,0.0868928722,"",2,54,NA,0.00086847,0.43550646,8,1150,0.0868928721575924,248.2655,3822.65934,0.482058897085708,0.48038447822027,0.482058897085708
2019-02-24,"","02/24/2019",2019,5.2253118542,"",65.415417708,1.450966456,NA,0.3061045197,NA,"",0.145206,NA,0.1732639516,"",2,55,NA,0.00106252,0.72930396,8,1151,0.173263951555438,250.814969,3139.94005,0.775351667362339,0.483766838526215,0.775351667362339
2019-02-25,"","02/25/2019",2019,2.2482369792,"",71.135063333,1.1760324369,NA,0.207071221,NA,"",2.073851,NA,0.1463366667,"",2,56,NA,0.00090779,0.50259913,8,1152,0.146336666734561,107.915375,3414.48304,0.55035402533759,0.301422489389972,0.55035402533759
2019-02-26,"","02/26/2019",2019,2.5988281667,"",77.79388875,1.2058173034,NA,0.1633367304,NA,"",1.339576,NA,0.2095427763,"",2,57,NA,0.00084601,0.39511054,9,1153,0.209542776322289,124.743752,3734.10666,0.440573130553975,0.322147643464102,0.440573130553975
2019-02-27,"","02/27/2019",2019,3.8991163125,"",64.745650625,1.3221840388,NA,0.284337702,NA,"",0,NA,0.2534115494,"",2,58,NA,0.00102666,0.68138279,9,1154,0.25341154937034,187.157583,3107.79123,0.72854931815081,0.400737885986288,0.72854931815081
2019-02-28,"","02/28/2019",2019,-4.820200979,"",66.012737708,0.6989228139,NA,0.1449022853,NA,"",1.819902,NA,0.1936069732,"",2,59,NA,0.0008211,0.34837581,9,1155,0.193606973219676,-231.369647,3168.61141,0.392238627847001,0,0.392238627847001
2019-03-01,"","03/01/2019",2019,-5.3936125,"",63.86116625,0.6691013306,NA,0.1475013047,NA,"",0.308421,NA,0.155103107,"",3,60,NA,0.00082457,0.35501709,9,1156,0.155103106978646,-258.8934,3065.33598,0.399129266797331,0,0.399129266797331
2019-03-02,"","03/02/2019",2019,-5.53856075,"",71.83453,0.6617440277,NA,0.1136938225,NA,"",0.300647,NA,0.1678724718,"",3,61,NA,0.0007804,0.26726601,9,1157,0.167872471834521,-265.850916,3448.05744,0.307500534340707,0,0.307500534340707
2019-03-03,"","03/03/2019",2019,-12.50446817,"",76.998927917,0.3824895715,NA,0.0536657882,NA,"",0.455041,NA,0.1726101689,"",3,62,NA,0.00070708,0.10395539,9,1158,0.17261016894042,-600.214472,3695.94854,0.133676495499653,0,0.133676495499653
2019-03-04,"","03/04/2019",2019,-10.11722504,"",81.437538542,0.463289328,NA,0.0524587208,NA,"",1.873031,NA,0.0985188606,"",3,63,NA,0.00070567,0.10056988,9,1159,0.0985188606157791,-485.626802,3909.00185,0.13002850211902,0,0.13002850211902
2019-03-05,"","03/05/2019",2019,-12.80917392,"",57.079364583,0.3731370688,NA,0.0976932086,NA,"",0.343191,NA,0.1991497445,"",3,64,NA,0.00076023,0.22468892,10,1160,0.199149744541409,-614.840348,2739.8095,0.262591817618513,0,0.262591817618513
2019-03-06,"","03/06/2019",2019,-10.24495033,"",52.139386458,0.4586098845,NA,0.1338910377,NA,"",0.334391,NA,0.2265037099,"",3,65,NA,0.00080653,0.32004648,10,1161,0.226503709925141,-491.757616,2502.69055,0.362764162317938,0,0.362764162317938
2019-03-07,"","03/07/2019",2019,-7.712134229,"",77.514785,0.5597010781,NA,0.0767684944,NA,"",5.186579,NA,0.09524551,"",3,66,NA,0.00073454,0.16797099,10,1162,0.0952455100443152,-370.182443,3720.70968,0.202317308126431,0,0.202317308126431
2019-03-08,"","03/08/2019",2019,-7.154800063,"",87.247293125,0.5844362473,NA,0.0454641793,NA,"",11.951305,NA,0.0463310655,"",3,67,NA,0.00069755,0.08087138,10,1163,0.0463310655060799,-343.430403,4187.87007,0.108767315594772,0,0.108767315594772
2019-03-09,"","03/09/2019",2019,-9.295750417,"",82.584301042,0.494413439,NA,0.0525243892,NA,"",1.544886,NA,0.1706545329,"",3,68,NA,0.00070575,0.10075417,10,1164,0.170654532855173,-446.19602,3964.04645,0.130227124134027,0,0.130227124134027
2019-03-10,"","03/10/2019",2019,-8.03196825,"",84.748058125,0.5459302388,NA,0.0507916272,NA,"",4.743525,NA,0.1279077429,"",3,69,NA,0.00070373,0.0958874,10,1165,0.127907742921168,-385.534476,4067.90679,0.124980028857423,0,0.124980028857423
2019-03-11,"","03/11/2019",2019,-9.109140729,"",67.275189167,0.5017375151,NA,0.1001575181,NA,"",0.217709,NA,0.1715383325,"",3,70,NA,0.0007633,0.23129083,10,1166,0.171538332468617,-437.238755,3229.20908,0.269574351783747,0,0.269574351783747
2019-03-12,"","03/12/2019",2019,-8.154506688,"",44.45711125,0.5407344625,NA,0.18320712,NA,"",0.52775,NA,0.2937683439,"",3,71,NA,0.00087361,0.44453014,11,1167,0.293768343914016,-391.416321,2133.94134,0.49128863071365,0,0.49128863071365
2019-03-13,"","03/13/2019",2019,-7.996521604,"",79.146842708,0.5474414637,NA,0.069636886,NA,"",1.220425,NA,0.1666508467,"",3,72,NA,0.00072597,0.14836749,11,1168,0.16665084670712,-383.833037,3799.04845,0.181365879054971,0,0.181365879054971
2019-03-14,"","03/14/2019",2019,-2.949360104,"",95.453018333,0.8045821105,NA,0.0223163626,NA,"",9.182875,NA,0.0802884866,"",3,73,NA,0.00067126,0.01468965,11,1169,0.0802884866357655,-141.569285,4581.74488,0.0368955290208565,0.0159619086107591,0.0368955290208565
2019-03-15,"","03/15/2019",2019,-2.013527646,"",96.483640417,0.8625602303,NA,0.0185017388,NA,"",1.733168,NA,0.1020807105,"",3,74,NA,0.00066701,0.0036355,11,1170,0.102080710481228,-96.649327,4631.21474,0.0248253598451297,0.0644671335692932,0.0248253598451297
2019-03-16,"","03/16/2019",2019,-2.307089063,"",94.532433333,0.8439873347,NA,0.0281487978,NA,"",7.446218,NA,0.1174096011,"",3,75,NA,0.0006778,0.03150976,11,1171,0.117409601121799,-110.740275,4537.5568,0.0552257172621133,0.049120306664643,0.0552257172621133
2019-03-17,"","03/17/2019",2019,-3.381773188,"",92.311255,0.778978677,NA,0.0365351473,NA,"",3.957591,NA,0.0836577117,"",3,76,NA,0.0006873,0.05552379,11,1172,0.0836577117280117,-162.325113,4430.94024,0.0813202864942911,0,0.0813202864942911
2019-03-18,"","03/18/2019",2019,-3.313920125,"",91.767061458,0.7829479232,NA,0.039320369,NA,"",15.232906,NA,0.1161172636,"",3,77,NA,0.00069048,0.06345474,11,1173,0.11611726362191,-159.068166,4404.81895,0.0899188107649794,0,0.0899188107649794
2019-03-19,"","03/19/2019",2019,-4.887021667,"",81.438035833,0.6953880581,NA,0.0787373861,NA,"",0.485843,NA,0.2070501866,"",3,78,NA,0.00073693,0.17335854,12,1174,0.207050186635542,-234.57704,3909.02572,0.208064660744755,0,0.208064660744755
2019-03-20,"","03/20/2019",2019,-2.233902979,"",88.287689375,0.8485841917,NA,0.060627178,NA,"",2.804554,NA,0.2319842323,"",3,79,NA,0.00071526,0.12340072,12,1175,0.231984232261475,-107.227343,4237.80909,0.154594788836134,0.0529350383283628,0.154594788836134
2019-03-21,"","03/21/2019",2019,0.9170382917,"",68.233514583,1.0687695244,NA,0.2071014142,NA,"",0.443163,NA,0.3503558952,"",3,80,NA,0.00090783,0.50267173,12,1176,0.350355895170573,44.017838,3275.2087,0.550427507453464,0.224479460119299,0.550427507453464
2019-03-22,"","03/22/2019",2019,0.5178182708,"",57.709222917,1.0383342331,NA,0.2678629657,NA,"",0.060998,NA,0.4856314702,"",3,81,NA,0.00100023,0.64441264,12,1177,0.485631470193066,24.855277,2770.0427,0.692161212457185,0.20193484754057,0.692161212457185
2019-03-23,"","03/23/2019",2019,1.5301542917,"",68.262135,1.1170475747,NA,0.2162615013,NA,"",2.348834,NA,0.3285162716,"",3,82,NA,0.00092126,0.52459502,12,1178,0.32851627162606,73.447406,3276.58248,0.572577278218157,0.259576461993463,0.572577278218157
2019-03-24,"","03/24/2019",2019,0.3576824792,"",51.897018333,1.0263429265,NA,0.3011579454,NA,"",0.191733,NA,0.5045683325,"",3,83,NA,0.00105428,0.71850514,12,1179,0.504568332541412,17.168759,2491.05688,0.764841108723941,0.192959311052197,0.764841108723941
2019-03-25,"","03/25/2019",2019,-1.947423333,"",59.601415,0.8667920515,NA,0.2136047515,NA,"",0.749748,NA,0.413281471,"",3,84,NA,0.00091735,0.51825715,12,1180,0.413281471030871,-93.47632,2860.86792,0.566182403939343,0.0679396348977811,0.566182403939343
2019-03-26,"","03/26/2019",2019,-3.338176104,"",55.333286458,0.7815269522,NA,0.2129402671,NA,"",0.540319,NA,0.4428677756,"",3,85,NA,0.00091637,0.51666934,13,1181,0.44286777557584,-160.232453,2655.99775,0.564579232708432,0,0.564579232708432
2019-03-27,"","03/27/2019",2019,0.2162340417,"",66.395914375,1.0158529653,NA,0.2082345412,NA,"",1.070402,NA,0.4233698121,"",3,86,NA,0.00090949,0.50539459,13,1182,0.423369812077086,10.379234,3187.00389,0.553182979253098,0.185063182984532,0.553182979253098
2019-03-28,"","03/28/2019",2019,4.0406703333,"",66.267235,1.335431304,NA,0.2747915211,NA,"",0.618438,NA,0.4287393242,"",3,87,NA,0.00101127,0.66003492,13,1183,0.42873932416111,193.952176,3180.82728,0.707567223879121,0.409460050798639,0.707567223879121
2019-03-29,"","03/29/2019",2019,4.5982228125,"",56.087605417,1.3887556068,NA,0.3719998635,NA,"",0.20907,NA,0.4463960694,"",3,88,NA,0.00117786,0.86817816,13,1184,0.446396069401309,220.714695,2692.20506,0.908612259040434,0.444138685983403,0.908612259040434
2019-03-30,"","03/30/2019",2019,0.7212731875,"",64.186902917,1.0537478901,NA,0.2302016505,NA,"",0.321466,NA,0.5003615687,"",3,89,NA,0.00094204,0.55757569,13,1185,0.500361568729381,34.621113,3080.97134,0.605742910979534,0.213394127289708,0.605742910979534
2019-03-31,"","03/31/2019",2019,-0.947247271,"",60.520955,0.9331017597,NA,0.2247115948,NA,"",0.348158,NA,0.4841595557,"",3,90,NA,0.00093381,0.54464175,13,1186,0.484159555696424,-45.467869,2905.00584,0.592758811006931,0.121237547997362,0.592758811006931
2019-04-01,"","04/01/2019",2019,-0.880552521,"",72.94591,0.93767895,NA,0.1547451093,NA,"",2.563936,NA,0.2240606914,"",4,91,NA,0.00083432,0.37343636,13,1187,0.22406069137574,-42.266521,3501.40368,0.418202013009313,0.124842703867881,0.418202013009313
2019-04-02,"","04/02/2019",2019,1.2210671667,"",63.488809792,1.0924738516,NA,0.2433138756,NA,"",0.566829,NA,0.6165347961,"",4,92,NA,0.00096195,0.58818078,14,1188,0.616534796052917,58.611224,3047.46287,0.636351063655625,0.241811070868639,0.636351063655625
2019-04-03,"","04/03/2019",2019,0.2560615417,"",73.841224792,1.018796983,NA,0.1625679357,NA,"",0.637016,NA,0.6311326389,"",4,93,NA,0.00084496,0.39317867,14,1189,0.631132638864567,12.290954,3544.37879,0.438582310790782,0.18728346004424,0.438582310790782
2019-04-04,"","04/04/2019",2019,0.674848,"",76.390003958,1.0502130419,NA,0.1512527071,NA,"",1.073852,NA,0.3407653399,"",4,94,NA,0.00082961,0.36457267,14,1190,0.340765339909986,32.392704,3666.72019,0.409030859191298,0.210773793863505,0.409030859191298
2019-04-05,"","04/05/2019",2019,-2.773944542,"",75.85875625,0.8151792324,NA,0.1200445873,NA,"",0.523322,NA,0.3621755153,"",4,95,NA,0.00078854,0.28397721,14,1191,0.362175515333278,-133.149338,3641.2203,0.325046942558383,0.0249614462289239,0.325046942558383
2019-04-06,"","04/06/2019",2019,1.2180343542,"",79.228866875,1.0922351161,NA,0.1383904621,NA,"",0.619674,NA,0.4998656808,"",4,96,NA,0.00081246,0.33166013,14,1192,0.499865680786681,58.465649,3802.98561,0.374863201316023,0.24163748237594,0.374863201316023
2019-04-07,"","04/07/2019",2019,-1.499347729,"",84.12001125,0.895964334,NA,0.0867902116,NA,"",1.152976,NA,0.3434545314,"",4,97,NA,0.00074675,0.19528368,14,1193,0.343454531355635,-71.968691,4037.76054,0.231406590671592,0.0916402801670798,0.231406590671592
2019-04-08,"","04/08/2019",2019,-2.773843542,"",54.204972708,0.8151853694,NA,0.2277217611,NA,"",0,NA,0.5398946925,"",4,98,NA,0.00093831,0.55174215,14,1194,0.539894692456927,-133.14449,2601.83869,0.599890328776332,0.0249666401453219,0.599890328776332
